gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045006125947745801e+01,1.144700050562671976e+02,3.826339667980399373e+00,-1.549230375743824474e-02,-5.970592252874669381e-02,9.430887857536005003e-02
3.044996972864764828e+01,1.144700076010444576e+02,5.556639893737373992e-01,6.036662906274037343e-02,3.500770837059101123e-03,-1.524325164675131156e-03
3.045007231555612393e+01,1.144700299392806926e+02,-7.962250100867099611e+00,-1.575130325393969688e-02,-8.231353335397336921e-03,-4.317631514651046332e-02
3.044996797533805832e+01,1.144700391875322509e+02,-4.738338867426238998e+00,-8.847479527954144052e-02,8.143941012570649063e-02,-6.431687962841073358e-02
3.045000253419728509e+01,1.144699222641530412e+02,-1.599482460322768951e+01,4.317877847171951861e-02,-2.548892375178792372e-02,-3.109665508188077295e-03
3.045004661324391293e+01,1.144700019865096010e+02,-8.571583347325935520e+00,1.990731176567680019e-02,3.131486419691315720e-02,-3.550181648452128969e-02
3.045001671694696199e+01,1.144700220064197964e+02,7.941458798828262999e+00,-4.481923013889554247e-02,-4.939656628030340141e-02,-1.000823131422529100e-01
3.044997941522974827e+01,1.144700324371126214e+02,6.925046539737199858e+00,3.035803908117432753e-02,2.295424455878122046e-03,-8.560908250811831433e-02
3.044996721483918378e+01,1.144700548629876522e+02,-2.167572993712669316e+00,-1.865151675981584906e-02,1.611920144259860674e-02,3.860165205999765980e-02
3.045005401280058166e+01,1.144700343721063831e+02,-3.227774361500177491e-01,-3.857623501415237410e-02,2.242164324440021339e-02,1.096314161632559563e-02
3.044994133500142297e+01,1.144699767486489606e+02,-2.619494762089030537e+00,-2.084675528128209637e-02,-7.289961002962362657e-02,2.654926575911829151e-02
3.045003681340821444e+01,1.144700267974374839e+02,1.434856633235219903e+01,-7.178980534782632150e-02,-7.915308757763079087e-03,-3.334308545769675697e-02
3.045001470074523198e+01,1.144699959950144290e+02,6.032183264214520335e+00,9.064138170175775611e-02,3.265919179941766809e-02,-5.039062549408073258e-03
3.044994617160241646e+01,1.144700723217871712e+02,5.347836841507382089e-02,-7.537456462359354292e-02,-4.817132917605951303e-02,-5.132691981644482704e-02
3.044998315084524521e+01,1.144699842715406248e+02,1.506676333142798141e+00,-1.889672447735430208e-02,-1.368216026634128980e-02,-9.289460410799665890e-02
3.045003390741738158e+01,1.144700254701536579e+02,-5.406317476354629115e+00,7.224373130543609856e-02,-8.182301186824914030e-02,-1.862524574619114567e-02
3.044997470778962168e+01,1.144699839309829201e+02,-1.455077001126806380e+01,9.101977187932519184e-03,4.817602860033099246e-03,7.613320706545974315e-02
3.045007801704501205e+01,1.144700706957764424e+02,-1.069432925844745474e-01,-9.242934235448894975e-02,4.961170912945521427e-02,-3.073984423298870006e-03
3.045008229277845757e+01,1.144700176946365531e+02,4.050095603510852627e+00,-1.560241246957934369e-02,-1.854091467610460842e-02,9.557106563887777725e-03
3.045003968901933433e+01,1.144699306531921792e+02,2.999576564527666633e+00,2.322415804848655327e-02,-3.390347300467252967e-02,-5.773746509082590926e-03
3.044999873257379974e+01,1.144699845100450659e+02,5.617528828621090931e+00,-4.855521184492523484e-03,-3.133989976555977969e-02,-2.439851144581305087e-02
3.045003242043168612e+01,1.144700066905729301e+02,-1.686586287276355378e+01,4.152110566981049439e-02,2.058728246331928413e-02,-1.943559708954034973e-02
