accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.286845195752478639e-02,-7.443678954889178375e-04,-9.789262849522353704e+00
2.875660110434166521e-03,2.882585644037365114e-03,-9.796966035547704621e+00
-1.355973267099533147e-03,9.601184096172254642e-03,-9.793923009359756904e+00
-8.301367081143205470e-03,-1.041661779062153133e-02,-9.795964579916290660e+00
-5.416117768679156591e-03,1.399010673185266656e-03,-9.793035025485286482e+00
-4.254260723042579094e-03,-9.141758307845743517e-03,-9.790657385140722369e+00
-6.536028024872290142e-03,2.910327251576879434e-03,-9.791193246996607868e+00
4.786172399723240614e-03,5.454539583410035995e-03,-9.799366002258244279e+00
1.244469755751295183e-02,-5.269987193047899129e-03,-9.786621824085685262e+00
1.053964114460492849e-03,-4.409377492878487070e-03,-9.796325719278337729e+00
-3.160860959723343910e-03,-2.950364828319953451e-03,-9.791805673906930352e+00
2.323144577123858762e-03,4.894362062835330880e-03,-9.789206281290343981e+00
-5.935627483579905030e-03,-2.388968444914995140e-04,-9.790690645802925474e+00
-2.615454265383899014e-03,-6.009553496358863676e-03,-9.789732711870559712e+00
-6.037593521946438280e-03,-2.474141505616592445e-03,-9.793216174459528744e+00
3.498777817588843639e-03,3.394959913253446085e-04,-9.793046665167896236e+00
1.515337574204526222e-03,-9.711290018093680226e-04,-9.794867057153863854e+00
-8.786765576246941423e-04,2.311347249074330659e-03,-9.792056638452839579e+00
-1.562019047332947191e-02,3.147600294370617689e-03,-9.793512693479305753e+00
-3.542730914741267986e-03,-2.501840957917840502e-03,-9.794704163453182844e+00
-7.399775679058404054e-03,-4.910982536104471080e-03,-9.794252037060184435e+00
1.960732505441213809e-03,-6.641808211079583196e-04,-9.798085919001559674e+00
1.657517105695228239e-03,-4.464355771633078326e-04,-9.797532704847585094e+00
9.551142202220955571e-03,7.988360452817062614e-04,-9.784885168226466590e+00
-4.211468457772562374e-03,3.691697957663672724e-04,-9.788035255415961089e+00
1.368484401547682581e-03,-1.927709099073723887e-04,-9.790784627697613374e+00
-1.988201929407032876e-03,-2.592864988769882331e-04,-9.792769061948821019e+00
-8.362638633564001105e-04,5.020848318802633228e-03,-9.797629949595842547e+00
-2.304265823199327934e-03,3.066075614976937133e-03,-9.798502342244571395e+00
-3.576822330000443539e-03,-3.401639236305138356e-03,-9.793419725697175338e+00
-2.460556392449405900e-03,-5.974790520944206831e-03,-9.795897262639165604e+00
4.094150917146774718e-03,3.888964261928080750e-03,-9.795753177909020337e+00
-2.295059909023061586e-03,-1.074364661518668147e-03,-9.792861197052499023e+00
4.340319869573039044e-03,2.556536111019857248e-03,-9.802806626891188202e+00
4.659422607354467803e-03,-2.825622643128109326e-04,-9.797597542584790986e+00
-1.980801683789192719e-03,-4.687740085573979462e-03,-9.789073992612573605e+00
6.809971424853834138e-03,4.086886475111125325e-04,-9.781533240662207973e+00
-6.699295177139918261e-03,1.736116420713932880e-03,-9.799958757952991206e+00
-6.106101922872133811e-03,-6.783728372120100512e-03,-9.790608507257450910e+00
-4.632759403226438316e-05,-4.435732218284298145e-03,-9.801841932479419484e+00
-5.365159266077293432e-03,4.027025728565635822e-03,-9.796881217675444731e+00
1.595504831217172325e-03,-3.166534475831153488e-03,-9.796526684869455437e+00
-1.308035149713343646e-03,7.526593779077782147e-03,-9.793351850818391213e+00
-6.393236148651454051e-03,-1.558731630136566402e-04,-9.795787408389639239e+00
-6.248439810318999997e-03,-2.587721386179805873e-03,-9.798180692721837559e+00
-4.365037110671484560e-03,4.102700930887962123e-03,-9.793785052706336813e+00
-3.728226733616827292e-03,5.330132143487184386e-03,-9.799764435962668330e+00
8.296385469146908692e-03,1.023261363623518931e-02,-9.794989173356633216e+00
4.509575912143296700e-03,2.773818914644470132e-04,-9.790554218546658305e+00
3.863943709126554677e-03,-8.830791163808722824e-03,-9.796834370427676575e+00
-3.172878656115809756e-03,5.015696857518861518e-03,-9.795407049764897067e+00
-9.816123306950997555e-04,1.020803007271944667e-02,-9.798178975549435066e+00
9.756600400231352221e-03,-7.587795306875863034e-05,-9.794755935350288212e+00
2.222612631844219744e-04,-1.281289216726954217e-03,-9.791507134731316953e+00
