ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.045039241640562366e+01,1.144701018373232984e+02,0.000000000000000000e+00
3.045039363055166248e+01,1.144701025265896845e+02,0.000000000000000000e+00
3.045039484375816841e+01,1.144701032180565221e+02,0.000000000000000000e+00
3.045039605602215360e+01,1.144701039117221057e+02,0.000000000000000000e+00
3.045039726734061958e+01,1.144701046075847444e+02,0.000000000000000000e+00
3.045039847771058206e+01,1.144701053056426900e+02,0.000000000000000000e+00
3.045039968712905676e+01,1.144701060058942517e+02,0.000000000000000000e+00
3.045040089559304874e+01,1.144701067083376813e+02,0.000000000000000000e+00
3.045040210309958795e+01,1.144701074129712595e+02,0.000000000000000000e+00
3.045040330964569364e+01,1.144701081197932240e+02,0.000000000000000000e+00
3.045040451522837799e+01,1.144701088288018553e+02,0.000000000000000000e+00
3.045040571984468158e+01,1.144701095399953914e+02,0.000000000000000000e+00
3.045040692349162015e+01,1.144701102533720700e+02,0.000000000000000000e+00
3.045040812616623072e+01,1.144701109689301575e+02,0.000000000000000000e+00
3.045040932786554322e+01,1.144701116866678916e+02,0.000000000000000000e+00
3.045041052858659114e+01,1.144701124065834534e+02,0.000000000000000000e+00
3.045041172832641507e+01,1.144701131286751092e+02,0.000000000000000000e+00
3.045041292708205560e+01,1.144701138529410542e+02,0.000000000000000000e+00
3.045041412485054622e+01,1.144701145793795263e+02,0.000000000000000000e+00
3.045041532162894526e+01,1.144701153079886922e+02,0.000000000000000000e+00
3.045041651741428979e+01,1.144701160387668040e+02,0.000000000000000000e+00
3.045041771220363103e+01,1.144701167717120285e+02,0.000000000000000000e+00
3.045041890599402379e+01,1.144701175068225609e+02,0.000000000000000000e+00
3.045042009878251577e+01,1.144701182440965965e+02,0.000000000000000000e+00
3.045042129056616886e+01,1.144701189835323021e+02,0.000000000000000000e+00
3.045042248134204499e+01,1.144701197251278728e+02,0.000000000000000000e+00
3.045042367110720249e+01,1.144701204688814471e+02,0.000000000000000000e+00
3.045042485985870684e+01,1.144701212147912344e+02,0.000000000000000000e+00
3.045042604759363059e+01,1.144701219628553446e+02,0.000000000000000000e+00
3.045042723430903209e+01,1.144701227130719730e+02,0.000000000000000000e+00
3.045042842000198746e+01,1.144701234654392437e+02,0.000000000000000000e+00
3.045042960466957638e+01,1.144701242199553093e+02,0.000000000000000000e+00
3.045043078830886429e+01,1.144701249766183366e+02,0.000000000000000000e+00
3.045043197091694154e+01,1.144701257354263930e+02,0.000000000000000000e+00
3.045043315249088778e+01,1.144701264963776595e+02,0.000000000000000000e+00
3.045043433302778269e+01,1.144701272594702459e+02,0.000000000000000000e+00
3.045043551252472014e+01,1.144701280247022623e+02,0.000000000000000000e+00
3.045043669097878336e+01,1.144701287920718187e+02,0.000000000000000000e+00
3.045043786838707334e+01,1.144701295615770391e+02,0.000000000000000000e+00
3.045043904474667684e+01,1.144701303332160052e+02,0.000000000000000000e+00
3.045044022005468776e+01,1.144701311069868126e+02,0.000000000000000000e+00
3.045044139430822483e+01,1.144701318828875856e+02,0.000000000000000000e+00
3.045044256750436773e+01,1.144701326609163488e+02,0.000000000000000000e+00
3.045044373964023876e+01,1.144701334410712548e+02,0.000000000000000000e+00
3.045044491071293535e+01,1.144701342233503141e+02,0.000000000000000000e+00
3.045044608071957271e+01,1.144701350077516366e+02,0.000000000000000000e+00
3.045044724965726601e+01,1.144701357942732898e+02,0.000000000000000000e+00
3.045044841752312692e+01,1.144701365829132982e+02,0.000000000000000000e+00
3.045044958431427773e+01,1.144701373736697434e+02,0.000000000000000000e+00
3.045045075002783364e+01,1.144701381665406643e+02,0.000000000000000000e+00
3.045045191466091694e+01,1.144701389615241141e+02,0.000000000000000000e+00
3.045045307821066416e+01,1.144701397586181173e+02,0.000000000000000000e+00
3.045045424067419759e+01,1.144701405578207130e+02,0.000000000000000000e+00
3.045045540204865020e+01,1.144701413591299257e+02,0.000000000000000000e+00
3.045045656233116205e+01,1.144701421625438087e+02,0.000000000000000000e+00
3.045045772151885544e+01,1.144701429680603297e+02,0.000000000000000000e+00
3.045045887960888464e+01,1.144701437756775420e+02,0.000000000000000000e+00
3.045046003659838973e+01,1.144701445853934132e+02,0.000000000000000000e+00
3.045046119248451078e+01,1.144701453972059966e+02,0.000000000000000000e+00
3.045046234726439494e+01,1.144701462111132457e+02,0.000000000000000000e+00
3.045046350093520005e+01,1.144701470271131711e+02,0.000000000000000000e+00
3.045046465349406972e+01,1.144701478452037549e+02,0.000000000000000000e+00
3.045046580493817245e+01,1.144701486653829789e+02,0.000000000000000000e+00
3.045046695526465541e+01,1.144701494876488397e+02,0.000000000000000000e+00
3.045046810447068708e+01,1.144701503119992765e+02,0.000000000000000000e+00
3.045046925255343950e+01,1.144701511384322572e+02,0.000000000000000000e+00
3.045047039951005985e+01,1.144701519669457781e+02,0.000000000000000000e+00
3.045047154533773437e+01,1.144701527975377502e+02,0.000000000000000000e+00
3.045047269003362445e+01,1.144701536302061413e+02,0.000000000000000000e+00
3.045047383359491633e+01,1.144701544649489193e+02,0.000000000000000000e+00
3.045047497601878561e+01,1.144701553017639952e+02,0.000000000000000000e+00
3.045047611730241499e+01,1.144701561406493227e+02,0.000000000000000000e+00
3.045047725744298006e+01,1.144701569816028126e+02,0.000000000000000000e+00
3.045047839643767063e+01,1.144701578246224045e+02,0.000000000000000000e+00
3.045047953428368359e+01,1.144701586697060236e+02,0.000000000000000000e+00
3.045048067097820166e+01,1.144701595168515667e+02,0.000000000000000000e+00
3.045048180651842884e+01,1.144701603660569589e+02,0.000000000000000000e+00
3.045048294090155494e+01,1.144701612173200971e+02,0.000000000000000000e+00
3.045048407412479463e+01,1.144701620706388780e+02,0.000000000000000000e+00
3.045048520618533416e+01,1.144701629260111986e+02,0.000000000000000000e+00
3.045048633708039176e+01,1.144701637834349697e+02,0.000000000000000000e+00
3.045048746680716789e+01,1.144701646429080455e+02,0.000000000000000000e+00
